Timestamp,Time_Offset_s,Direction,CAN_ID,DLC,Data_Hex,Data_ASCII,Extended,Remote,Error
2026-01-21T17:30:36.918425,334.916756,RX,0x123,8,17 18 19 1A 00 04 75 17,......u.,False,False,False
2026-01-21T17:30:36.920750,334.919080,RX,0x123,8,18 19 1A 1B 00 04 75 18,......u.,False,False,False
2026-01-21T17:30:36.922226,334.920557,RX,0x123,8,19 1A 1B 1C 00 04 75 19,......u.,False,False,False
2026-01-21T17:30:36.923707,334.922038,RX,0x123,8,1A 1B 1C 1D 00 04 75 1A,......u.,False,False,False
2026-01-21T17:30:36.925356,334.923687,RX,0x123,8,1B 1C 1D 1E 00 04 75 1B,......u.,False,False,False
2026-01-21T17:30:36.927247,334.925578,RX,0x123,8,1C 1D 1E 1F 00 04 75 1C,......u.,False,False,False
2026-01-21T17:30:36.929815,334.928146,RX,0x123,8,1D 1E 1F 20 00 04 75 1D,... ..u.,False,False,False
2026-01-21T17:30:36.931457,334.929787,RX,0x123,8,1E 1F 20 21 00 04 75 1E,.. !..u.,False,False,False
2026-01-21T17:30:36.934272,334.932228,RX,0x123,8,1F 20 21 22 00 04 75 1F,". !""..u.",False,False,False
2026-01-21T17:30:36.935803,334.934134,RX,0x123,8,20 21 22 23 00 04 75 20," !""#..u ",False,False,False
2026-01-21T17:30:36.937564,334.935894,RX,0x123,8,21 22 23 24 00 04 75 21,"!""#$..u!",False,False,False
2026-01-21T17:30:36.938576,334.936907,RX,0x123,8,22 23 24 25 00 04 75 22,"""#$%..u""",False,False,False
2026-01-21T17:30:36.941010,334.939340,RX,0x123,8,23 24 25 26 00 04 75 23,#$%&..u#,False,False,False
2026-01-21T17:30:36.942438,334.940769,RX,0x123,8,24 25 26 27 00 04 75 24,$%&'..u$,False,False,False
2026-01-21T17:30:36.944146,334.942476,RX,0x123,8,25 26 27 28 00 04 75 25,%&'(..u%,False,False,False
2026-01-21T17:30:36.945987,334.944318,RX,0x123,8,26 27 28 29 00 04 75 26,&'()..u&,False,False,False
2026-01-21T17:30:36.947634,334.945964,RX,0x123,8,27 28 29 2A 00 04 75 27,'()*..u',False,False,False
2026-01-21T17:30:36.949532,334.947862,RX,0x123,8,28 29 2A 2B 00 04 75 28,()*+..u(,False,False,False
2026-01-21T17:30:36.951810,334.950140,RX,0x123,8,29 2A 2B 2C 00 04 75 29,")*+,..u)",False,False,False
2026-01-21T17:30:36.953396,334.951727,RX,0x123,8,2A 2B 2C 2D 00 04 75 2A,"*+,-..u*",False,False,False
